3.510000000000000000e+02,3.500000000000000000e+02,8.600000000000000000e+01,8.300000000000000000e+01,5.061454830783556069e-01
3.050000000000000000e+02,3.050000000000000000e+02,5.300000000000000000e+01,5.100000000000000000e+01,1.221730476396030607e+00
4.170000000000000000e+02,4.230000000000000000e+02,5.600000000000000000e+01,5.200000000000000000e+01,4.834562028024293134e+00
3.620000000000000000e+02,3.720000000000000000e+02,7.800000000000000000e+01,7.700000000000000000e+01,1.221730476396030718e-01
3.050000000000000000e+02,3.050000000000000000e+02,8.100000000000000000e+01,6.800000000000000000e+01,5.602506898901797427e+00
4.340000000000000000e+02,4.070000000000000000e+02,8.800000000000000000e+01,7.900000000000000000e+01,2.617993877991494411e+00
3.740000000000000000e+02,3.500000000000000000e+02,8.400000000000000000e+01,6.600000000000000000e+01,5.585053606381854552e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.100000000000000000e+01,5.800000000000000000e+01,4.991641660703782790e+00
4.230000000000000000e+02,4.380000000000000000e+02,4.700000000000000000e+01,4.500000000000000000e+01,3.455751918948772428e+00
3.690000000000000000e+02,3.560000000000000000e+02,7.000000000000000000e+01,4.900000000000000000e+01,5.340707511102648297e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.300000000000000000e+01,7.100000000000000000e+01,4.328416544945937083e+00
4.540000000000000000e+02,4.100000000000000000e+02,5.900000000000000000e+01,5.300000000000000000e+01,4.328416544945937083e+00
3.720000000000000000e+02,3.610000000000000000e+02,7.000000000000000000e+01,5.900000000000000000e+01,9.424777960769379348e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.500000000000000000e+01,7.600000000000000000e+01,4.886921905584122428e+00
4.350000000000000000e+02,4.550000000000000000e+02,9.300000000000000000e+01,8.300000000000000000e+01,5.637413483941684511e+00
3.850000000000000000e+02,3.800000000000000000e+02,9.600000000000000000e+01,7.600000000000000000e+01,1.989675347273535788e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.900000000000000000e+01,5.900000000000000000e+01,5.427973973702364674e+00
4.530000000000000000e+02,4.500000000000000000e+02,8.700000000000000000e+01,7.300000000000000000e+01,6.981317007977318190e-02
3.810000000000000000e+02,3.760000000000000000e+02,8.000000000000000000e+01,5.700000000000000000e+01,2.199114857512855181e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.200000000000000000e+01,4.600000000000000000e+01,3.159045946109736658e+00
4.600000000000000000e+02,4.250000000000000000e+02,8.900000000000000000e+01,8.600000000000000000e+01,1.640609496874669837e+00
3.760000000000000000e+02,3.610000000000000000e+02,9.700000000000000000e+01,5.000000000000000000e+01,2.042035224833365525e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.400000000000000000e+01,6.400000000000000000e+01,3.595378259108318986e+00
4.300000000000000000e+02,4.320000000000000000e+02,9.900000000000000000e+01,5.500000000000000000e+01,1.396263401595463582e+00
3.540000000000000000e+02,3.790000000000000000e+02,7.200000000000000000e+01,6.900000000000000000e+01,8.726646259971647668e-01
3.050000000000000000e+02,3.050000000000000000e+02,7.100000000000000000e+01,4.500000000000000000e+01,1.553343034274953238e+00
4.480000000000000000e+02,4.630000000000000000e+02,9.600000000000000000e+01,5.700000000000000000e+01,4.014257279586957772e+00
3.670000000000000000e+02,3.790000000000000000e+02,8.500000000000000000e+01,4.700000000000000000e+01,4.153883619746504330e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.100000000000000000e+01,5.300000000000000000e+01,4.188790204786390525e+00
4.450000000000000000e+02,4.550000000000000000e+02,8.100000000000000000e+01,7.700000000000000000e+01,4.398229715025710362e+00
3.660000000000000000e+02,3.730000000000000000e+02,9.500000000000000000e+01,8.600000000000000000e+01,8.726646259971647390e-02
3.050000000000000000e+02,3.050000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01,4.118977034706618134e+00
4.200000000000000000e+02,3.990000000000000000e+02,8.500000000000000000e+01,6.800000000000000000e+01,6.038839211900380199e+00
3.610000000000000000e+02,3.510000000000000000e+02,9.600000000000000000e+01,9.300000000000000000e+01,3.351032163829112953e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.300000000000000000e+01,5.600000000000000000e+01,4.398229715025710362e+00
4.390000000000000000e+02,4.370000000000000000e+02,4.700000000000000000e+01,4.600000000000000000e+01,5.462880558742251758e+00
3.770000000000000000e+02,3.740000000000000000e+02,9.300000000000000000e+01,8.100000000000000000e+01,2.094395102393195596e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.300000000000000000e+01,4.600000000000000000e+01,5.707226654021457790e+00
4.390000000000000000e+02,4.450000000000000000e+02,7.200000000000000000e+01,4.600000000000000000e+01,8.726646259971647390e-02
3.590000000000000000e+02,3.740000000000000000e+02,9.800000000000000000e+01,6.700000000000000000e+01,2.408554367752174574e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.700000000000000000e+01,4.600000000000000000e+01,2.792526803190927165e+00
4.210000000000000000e+02,4.360000000000000000e+02,8.800000000000000000e+01,7.000000000000000000e+01,3.735004599267865100e+00
3.560000000000000000e+02,3.560000000000000000e+02,7.600000000000000000e+01,5.000000000000000000e+01,1.867502299633932550e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.900000000000000000e+01,5.500000000000000000e+01,5.305800926062762102e+00
4.230000000000000000e+02,4.530000000000000000e+02,8.200000000000000000e+01,6.100000000000000000e+01,2.827433388230813804e+00
3.540000000000000000e+02,3.870000000000000000e+02,6.800000000000000000e+01,4.900000000000000000e+01,3.682644721708035362e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.200000000000000000e+01,5.500000000000000000e+01,5.567600313861911232e+00
4.450000000000000000e+02,4.260000000000000000e+02,7.700000000000000000e+01,6.000000000000000000e+01,1.518436449235066599e+00
3.840000000000000000e+02,3.620000000000000000e+02,5.300000000000000000e+01,5.000000000000000000e+01,2.967059728390360362e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.000000000000000000e+01,6.300000000000000000e+01,3.647738136668148723e+00
4.300000000000000000e+02,4.110000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,6.248278722139700037e+00
3.620000000000000000e+02,3.580000000000000000e+02,6.400000000000000000e+01,6.300000000000000000e+01,5.393067388662478479e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.400000000000000000e+01,8.300000000000000000e+01,1.972222054753592468e+00
4.330000000000000000e+02,4.630000000000000000e+02,8.400000000000000000e+01,6.200000000000000000e+01,2.460914245312004756e+00
3.530000000000000000e+02,3.800000000000000000e+02,5.500000000000000000e+01,4.500000000000000000e+01,2.303834612632515100e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.600000000000000000e+01,7.400000000000000000e+01,1.658062789394613157e+00
4.590000000000000000e+02,4.460000000000000000e+02,7.900000000000000000e+01,5.100000000000000000e+01,6.457718232379019430e-01
3.750000000000000000e+02,3.660000000000000000e+02,7.000000000000000000e+01,6.000000000000000000e+01,4.398229715025710362e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.300000000000000000e+01,4.600000000000000000e+01,1.762782544514272853e+00
4.490000000000000000e+02,4.320000000000000000e+02,9.200000000000000000e+01,4.500000000000000000e+01,3.717551306747922002e+00
3.790000000000000000e+02,3.730000000000000000e+02,5.600000000000000000e+01,4.900000000000000000e+01,5.044001538263612083e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.500000000000000000e+01,5.300000000000000000e+01,4.799655442984406051e+00
4.080000000000000000e+02,4.290000000000000000e+02,7.900000000000000000e+01,6.300000000000000000e+01,3.246312408709453035e+00
3.600000000000000000e+02,3.530000000000000000e+02,9.200000000000000000e+01,6.000000000000000000e+01,1.012290966156711214e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.800000000000000000e+01,7.700000000000000000e+01,1.413716694115406902e+00
4.330000000000000000e+02,4.230000000000000000e+02,9.600000000000000000e+01,6.800000000000000000e+01,1.221730476396030607e+00
3.860000000000000000e+02,3.550000000000000000e+02,9.300000000000000000e+01,5.500000000000000000e+01,8.901179185171080865e-01
3.050000000000000000e+02,3.050000000000000000e+02,7.900000000000000000e+01,6.400000000000000000e+01,4.188790204786391191e-01
4.240000000000000000e+02,4.490000000000000000e+02,9.200000000000000000e+01,6.900000000000000000e+01,1.937315469713705829e+00
3.710000000000000000e+02,3.870000000000000000e+02,7.900000000000000000e+01,6.900000000000000000e+01,2.443460952792061436e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.800000000000000000e+01,4.600000000000000000e+01,3.420845333908885788e+00
4.240000000000000000e+02,4.320000000000000000e+02,7.900000000000000000e+01,6.000000000000000000e+01,3.176499238629679756e+00
3.700000000000000000e+02,3.500000000000000000e+02,8.500000000000000000e+01,8.000000000000000000e+01,3.054326190990076739e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.200000000000000000e+01,6.500000000000000000e+01,5.654866776461627609e+00
4.360000000000000000e+02,4.500000000000000000e+02,6.400000000000000000e+01,5.200000000000000000e+01,3.333578871309169411e+00
3.650000000000000000e+02,3.890000000000000000e+02,5.100000000000000000e+01,4.700000000000000000e+01,5.777039824101231069e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.200000000000000000e+01,5.600000000000000000e+01,4.118977034706618134e+00
4.000000000000000000e+02,4.610000000000000000e+02,9.500000000000000000e+01,6.600000000000000000e+01,8.552113334772214470e-01
3.500000000000000000e+02,3.870000000000000000e+02,9.900000000000000000e+01,6.600000000000000000e+01,2.129301687433081902e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.500000000000000000e+01,8.900000000000000000e+01,4.014257279586957994e-01
4.460000000000000000e+02,4.520000000000000000e+02,9.800000000000000000e+01,5.200000000000000000e+01,1.239183768915973927e+00
3.820000000000000000e+02,3.700000000000000000e+02,7.100000000000000000e+01,7.100000000000000000e+01,5.235987755982988989e-02
3.050000000000000000e+02,3.050000000000000000e+02,7.700000000000000000e+01,7.200000000000000000e+01,3.490658503988659067e+00
4.460000000000000000e+02,4.400000000000000000e+02,9.100000000000000000e+01,7.700000000000000000e+01,2.373647782712288379e+00
3.880000000000000000e+02,3.690000000000000000e+02,9.200000000000000000e+01,4.900000000000000000e+01,2.617993877991494411e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.300000000000000000e+01,6.100000000000000000e+01,3.665191429188092154e-01
4.410000000000000000e+02,4.680000000000000000e+02,8.800000000000000000e+01,7.200000000000000000e+01,2.286381320112571558e+00
3.840000000000000000e+02,3.860000000000000000e+02,7.400000000000000000e+01,7.300000000000000000e+01,8.203047484373349185e-01
3.050000000000000000e+02,3.050000000000000000e+02,8.500000000000000000e+01,7.900000000000000000e+01,3.822271061867581921e+00
4.140000000000000000e+02,4.210000000000000000e+02,8.100000000000000000e+01,6.800000000000000000e+01,1.221730476396030607e+00
3.540000000000000000e+02,3.700000000000000000e+02,9.300000000000000000e+01,7.300000000000000000e+01,5.969026041820606920e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.900000000000000000e+01,7.700000000000000000e+01,1.815142422074102813e+00
4.590000000000000000e+02,4.600000000000000000e+02,9.600000000000000000e+01,6.500000000000000000e+01,5.375614096142535381e+00
3.810000000000000000e+02,3.890000000000000000e+02,7.600000000000000000e+01,6.700000000000000000e+01,4.537856055185257032e-01
3.050000000000000000e+02,3.050000000000000000e+02,6.900000000000000000e+01,6.200000000000000000e+01,2.321287905152458197e+00
4.420000000000000000e+02,4.510000000000000000e+02,8.600000000000000000e+01,7.500000000000000000e+01,2.076941809873252165e+00
3.650000000000000000e+02,3.750000000000000000e+02,9.800000000000000000e+01,4.700000000000000000e+01,5.567600313861911232e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.100000000000000000e+01,6.600000000000000000e+01,1.553343034274953238e+00
4.420000000000000000e+02,4.260000000000000000e+02,6.700000000000000000e+01,4.600000000000000000e+01,2.024581932313422428e+00
3.690000000000000000e+02,3.740000000000000000e+02,8.600000000000000000e+01,7.100000000000000000e+01,3.176499238629679756e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.700000000000000000e+01,5.300000000000000000e+01,2.652900463031381051e+00
4.260000000000000000e+02,4.500000000000000000e+02,9.800000000000000000e+01,8.700000000000000000e+01,3.577924966588375444e+00
3.680000000000000000e+02,3.880000000000000000e+02,9.200000000000000000e+01,8.300000000000000000e+01,9.599310885968812546e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.400000000000000000e+01,7.900000000000000000e+01,3.630284844148205625e+00
4.120000000000000000e+02,4.180000000000000000e+02,6.900000000000000000e+01,6.800000000000000000e+01,5.585053606381854552e-01
3.670000000000000000e+02,3.540000000000000000e+02,5.700000000000000000e+01,5.100000000000000000e+01,4.886921905584122872e-01
3.050000000000000000e+02,3.050000000000000000e+02,5.200000000000000000e+01,4.500000000000000000e+01,1.064650843716540951e+00
4.510000000000000000e+02,4.360000000000000000e+02,9.000000000000000000e+01,6.000000000000000000e+01,2.879793265790643542e+00
3.790000000000000000e+02,3.560000000000000000e+02,5.800000000000000000e+01,5.600000000000000000e+01,5.427973973702364674e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.800000000000000000e+01,4.600000000000000000e+01,3.839724354387525018e+00
4.530000000000000000e+02,4.360000000000000000e+02,7.600000000000000000e+01,6.700000000000000000e+01,4.293509959906050888e+00
3.800000000000000000e+02,3.630000000000000000e+02,9.500000000000000000e+01,6.600000000000000000e+01,3.316125578789226314e-01
3.050000000000000000e+02,3.050000000000000000e+02,6.600000000000000000e+01,6.600000000000000000e+01,5.864306286700947446e+00
4.310000000000000000e+02,4.000000000000000000e+02,9.600000000000000000e+01,9.300000000000000000e+01,4.066617157146787953e+00
3.750000000000000000e+02,3.520000000000000000e+02,8.600000000000000000e+01,5.000000000000000000e+01,3.752457891787808641e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.100000000000000000e+01,7.700000000000000000e+01,5.044001538263612083e+00
4.530000000000000000e+02,4.200000000000000000e+02,9.700000000000000000e+01,5.200000000000000000e+01,3.490658503988659067e+00
3.780000000000000000e+02,3.560000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,4.188790204786391191e-01
3.050000000000000000e+02,3.050000000000000000e+02,8.900000000000000000e+01,5.000000000000000000e+01,6.108652381980153478e+00
4.380000000000000000e+02,4.320000000000000000e+02,9.600000000000000000e+01,7.600000000000000000e+01,3.176499238629679756e+00
3.700000000000000000e+02,3.720000000000000000e+02,9.100000000000000000e+01,7.400000000000000000e+01,5.899212871740833641e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.600000000000000000e+01,6.000000000000000000e+01,5.724679946541400888e+00
4.170000000000000000e+02,4.640000000000000000e+02,9.400000000000000000e+01,5.700000000000000000e+01,6.632251157578452627e-01
3.520000000000000000e+02,3.890000000000000000e+02,8.600000000000000000e+01,7.400000000000000000e+01,3.333578871309169411e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.200000000000000000e+01,6.300000000000000000e+01,2.443460952792061214e+00
4.420000000000000000e+02,4.550000000000000000e+02,9.900000000000000000e+01,7.000000000000000000e+01,2.111848394913138804e+00
3.690000000000000000e+02,3.800000000000000000e+02,8.100000000000000000e+01,7.000000000000000000e+01,5.427973973702364674e+00
3.050000000000000000e+02,3.050000000000000000e+02,5.600000000000000000e+01,5.300000000000000000e+01,1.500983156715123501e+00
4.500000000000000000e+02,4.550000000000000000e+02,9.700000000000000000e+01,4.500000000000000000e+01,3.124139361069850018e+00
3.770000000000000000e+02,3.890000000000000000e+02,9.100000000000000000e+01,4.500000000000000000e+01,7.330382858376184307e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.200000000000000000e+01,6.900000000000000000e+01,4.852015320544236232e+00
4.420000000000000000e+02,4.300000000000000000e+02,8.900000000000000000e+01,8.400000000000000000e+01,2.373647782712288379e+00
3.800000000000000000e+02,3.620000000000000000e+02,9.700000000000000000e+01,4.500000000000000000e+01,1.884955592153875870e+00
3.050000000000000000e+02,3.050000000000000000e+02,6.600000000000000000e+01,4.900000000000000000e+01,5.986479334340550018e+00
4.550000000000000000e+02,4.490000000000000000e+02,9.900000000000000000e+01,7.300000000000000000e+01,3.647738136668148723e+00
3.860000000000000000e+02,3.680000000000000000e+02,5.600000000000000000e+01,4.700000000000000000e+01,4.101523742186674149e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.300000000000000000e+01,6.600000000000000000e+01,9.599310885968812546e-01
4.200000000000000000e+02,4.450000000000000000e+02,7.200000000000000000e+01,5.800000000000000000e+01,2.565634000431664230e+00
3.520000000000000000e+02,3.630000000000000000e+02,9.100000000000000000e+01,4.900000000000000000e+01,4.782202150464462953e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.600000000000000000e+01,4.900000000000000000e+01,5.934119456780720947e-01
4.160000000000000000e+02,4.450000000000000000e+02,6.000000000000000000e+01,5.600000000000000000e+01,5.969026041820606920e+00
3.580000000000000000e+02,3.700000000000000000e+02,7.000000000000000000e+01,7.000000000000000000e+01,4.625122517784973297e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.000000000000000000e+01,7.700000000000000000e+01,6.981317007977317912e-01
4.450000000000000000e+02,3.990000000000000000e+02,8.100000000000000000e+01,7.400000000000000000e+01,1.361356816555576943e+00
3.700000000000000000e+02,3.510000000000000000e+02,6.700000000000000000e+01,5.400000000000000000e+01,3.665191429188092154e-01
3.050000000000000000e+02,3.050000000000000000e+02,7.500000000000000000e+01,5.400000000000000000e+01,1.186823891356144189e+00
4.390000000000000000e+02,4.650000000000000000e+02,7.600000000000000000e+01,6.300000000000000000e+01,2.303834612632515100e+00
3.750000000000000000e+02,3.890000000000000000e+02,4.900000000000000000e+01,4.500000000000000000e+01,1.535889741755009918e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.900000000000000000e+01,6.000000000000000000e+01,5.759586531581287083e+00
4.330000000000000000e+02,4.150000000000000000e+02,9.300000000000000000e+01,4.600000000000000000e+01,5.742133239061343986e+00
3.710000000000000000e+02,3.610000000000000000e+02,7.600000000000000000e+01,7.200000000000000000e+01,3.560471674068432346e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.900000000000000000e+01,7.700000000000000000e+01,4.188790204786390525e+00
4.600000000000000000e+02,4.260000000000000000e+02,9.500000000000000000e+01,7.700000000000000000e+01,3.787364476827695281e+00
3.860000000000000000e+02,3.500000000000000000e+02,8.700000000000000000e+01,8.100000000000000000e+01,1.396263401595463582e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.700000000000000000e+01,5.400000000000000000e+01,1.919862177193762509e+00
4.380000000000000000e+02,4.490000000000000000e+02,8.800000000000000000e+01,7.300000000000000000e+01,3.019419605950190100e+00
3.810000000000000000e+02,3.860000000000000000e+02,5.700000000000000000e+01,5.600000000000000000e+01,5.061454830783556069e-01
3.050000000000000000e+02,3.050000000000000000e+02,9.400000000000000000e+01,7.900000000000000000e+01,1.937315469713705829e+00
4.440000000000000000e+02,4.250000000000000000e+02,6.700000000000000000e+01,6.100000000000000000e+01,4.555309347705200018e+00
3.740000000000000000e+02,3.590000000000000000e+02,7.000000000000000000e+01,5.200000000000000000e+01,5.462880558742251758e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.500000000000000000e+01,7.800000000000000000e+01,3.857177646907468116e+00
4.320000000000000000e+02,4.250000000000000000e+02,8.500000000000000000e+01,5.100000000000000000e+01,5.148721293383272446e+00
3.770000000000000000e+02,3.680000000000000000e+02,9.700000000000000000e+01,4.800000000000000000e+01,1.902408884673819189e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.000000000000000000e+01,6.900000000000000000e+01,3.228859116189509493e+00
4.210000000000000000e+02,4.650000000000000000e+02,8.000000000000000000e+01,6.500000000000000000e+01,2.809980095710870707e+00
3.720000000000000000e+02,3.890000000000000000e+02,8.100000000000000000e+01,5.400000000000000000e+01,2.513274122871834493e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.300000000000000000e+01,7.900000000000000000e+01,5.113814708343385362e+00
4.130000000000000000e+02,4.320000000000000000e+02,9.200000000000000000e+01,7.900000000000000000e+01,1.413716694115406902e+00
3.520000000000000000e+02,3.650000000000000000e+02,8.000000000000000000e+01,6.200000000000000000e+01,3.228859116189509493e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.100000000000000000e+01,7.600000000000000000e+01,4.921828490624009511e+00
4.210000000000000000e+02,4.370000000000000000e+02,9.300000000000000000e+01,5.600000000000000000e+01,4.817108735504349148e+00
3.550000000000000000e+02,3.660000000000000000e+02,9.900000000000000000e+01,5.700000000000000000e+01,5.759586531581287083e+00
3.050000000000000000e+02,3.050000000000000000e+02,8.500000000000000000e+01,7.400000000000000000e+01,1.221730476396030718e-01
4.380000000000000000e+02,4.360000000000000000e+02,9.300000000000000000e+01,6.100000000000000000e+01,3.036872898470133197e+00
3.840000000000000000e+02,3.550000000000000000e+02,9.200000000000000000e+01,6.400000000000000000e+01,5.410520681182421576e+00
3.050000000000000000e+02,3.050000000000000000e+02,9.300000000000000000e+01,6.300000000000000000e+01,4.817108735504349148e+00
4.120000000000000000e+02,4.330000000000000000e+02,8.000000000000000000e+01,5.600000000000000000e+01,1.745329251994329534e+00
3.560000000000000000e+02,3.740000000000000000e+02,8.500000000000000000e+01,6.300000000000000000e+01,5.375614096142535381e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.200000000000000000e+01,5.800000000000000000e+01,3.141592653589793116e+00
4.440000000000000000e+02,4.110000000000000000e+02,9.600000000000000000e+01,7.500000000000000000e+01,2.216568150032798723e+00
3.720000000000000000e+02,3.540000000000000000e+02,9.100000000000000000e+01,6.300000000000000000e+01,1.745329251994329534e+00
3.050000000000000000e+02,3.050000000000000000e+02,7.900000000000000000e+01,5.600000000000000000e+01,5.672320068981570707e+00
4.530000000000000000e+02,4.160000000000000000e+02,9.600000000000000000e+01,6.900000000000000000e+01,4.258603374866163804e+00
3.790000000000000000e+02,3.640000000000000000e+02,8.000000000000000000e+01,6.500000000000000000e+01,8.203047484373349185e-01
3.050000000000000000e+02,3.050000000000000000e+02,8.900000000000000000e+01,8.300000000000000000e+01,1.989675347273535788e+00
4.380000000000000000e+02,4.640000000000000000e+02,9.700000000000000000e+01,8.600000000000000000e+01,2.443460952792061214e+00
3.650000000000000000e+02,3.830000000000000000e+02,8.300000000000000000e+01,5.800000000000000000e+01,8.552113334772214470e-01
3.050000000000000000e+02,3.050000000000000000e+02,7.900000000000000000e+01,6.700000000000000000e+01,1.675516081914556477e+00
4.340000000000000000e+02,4.540000000000000000e+02,8.700000000000000000e+01,7.300000000000000000e+01,4.031710572106900869e+00
3.640000000000000000e+02,3.770000000000000000e+02,6.200000000000000000e+01,5.500000000000000000e+01,4.886921905584122872e-01
3.050000000000000000e+02,3.050000000000000000e+02,8.800000000000000000e+01,5.400000000000000000e+01,3.385938748868999149e+00
4.340000000000000000e+02,4.200000000000000000e+02,8.200000000000000000e+01,6.100000000000000000e+01,9.599310885968812546e-01
